Name,Score
intel xeon w-3225 @ 3.70ghz,18251
intel xeon w-3235 @ 3.30ghz,25539
intel xeon w-3245 @ 3.20ghz,31091
intel xeon w-3245m @ 3.20ghz,28067
intel xeon w-3265 @ 2.70ghz,30105
intel xeon w-3265m @ 2.70ghz,34147
intel xeon w-3275 @ 2.50ghz,41331
intel xeon w-3275m @ 2.50ghz,40419
intel xeon w-3323 @ 3.50ghz,27822
intel xeon w-3335 @ 3.40ghz,39293
intel xeon w-3345 @ 3.00ghz,47664
intel xeon w-3365 @ 2.70ghz,57312
intel xeon w-3375 @ 2.50ghz,59091
intel xeon w3-2423,15622
intel xeon w3-2425,18695
intel xeon w3-2435,26409
intel xeon w3-2525,28167
intel xeon w3-2535,35297
intel xeon w3503 @ 2.40ghz,1124
intel xeon w3505 @ 2.53ghz,1163
intel xeon w3520 @ 2.67ghz,2930
intel xeon w3530 @ 2.80ghz,3067
intel xeon w3540 @ 2.93ghz,3143
intel xeon w3550 @ 3.07ghz,3247
intel xeon w3565 @ 3.20ghz,3387
intel xeon w3570 @ 3.20ghz,3267
intel xeon w3580 @ 3.33ghz,3638
intel xeon w3670 @ 3.20ghz,6428
intel xeon w3680 @ 3.33ghz,7026
intel xeon w3690 @ 3.47ghz,7188
intel xeon w5-2445,32241
intel xeon w5-2455x,37268
intel xeon w5-2465x,45515
intel xeon w5-2545,41133
intel xeon w5-2555x,47638
intel xeon w5-2565x,51726
intel xeon w5-3423,28151
intel xeon w5-3425,36147
intel xeon w5-3433,31275
intel xeon w5-3435x,45790
intel xeon w5-3525,44914
intel xeon w5-3535x,52774
intel xeon w5580 @ 3.20ghz,3459
intel xeon w5590 @ 3.33ghz,3342
intel xeon w7-2475x,53241
intel xeon w7-2495x,57255
intel xeon w7-2575x,57924
intel xeon w7-2595x,65092
intel xeon w7-3445,48965
intel xeon w7-3455,54672
intel xeon w7-3465x,62564
intel xeon w7-3545,58514
intel xeon w7-3565x,73318
intel xeon w9-3475x,64923
intel xeon w9-3495x,91053
intel xeon w9-3575x,82620
intel xeon w9-3595x,102934
intel xeon x3210 @ 2.13ghz,1293
intel xeon x3220 @ 2.40ghz,1973
intel xeon x3230 @ 2.66ghz,2052
intel xeon x3320 @ 2.50ghz,2034
intel xeon x3323 @ 2.50ghz,2030
intel xeon x3330 @ 2.66ghz,2102
intel xeon x3350 @ 2.66ghz,2263
intel xeon x3353 @ 2.66ghz,2283
intel xeon x3360 @ 2.83ghz,2424
intel xeon x3363 @ 2.83ghz,2382
intel xeon x3370 @ 3.00ghz,2534
intel xeon x3380 @ 3.16ghz,2568
intel xeon x3430 @ 2.40ghz,2307
intel xeon x3440 @ 2.53ghz,2763
intel xeon x3450 @ 2.67ghz,2871
intel xeon x3460 @ 2.80ghz,2972
intel xeon x3470 @ 2.93ghz,3317
intel xeon x3480 @ 3.07ghz,3273
intel xeon x5260 @ 3.33ghz,1278
intel xeon x5270 @ 3.50ghz,1524
intel xeon x5272 @ 3.40ghz,1451
intel xeon x5355 @ 2.66ghz,2033
intel xeon x5365 @ 3.00ghz,2331
intel xeon x5450 @ 3.00ghz,2411
intel xeon x5460 @ 3.16ghz,2582
intel xeon x5470 @ 3.33ghz,2869
intel xeon x5472 @ 3.00ghz,2197
intel xeon x5482 @ 3.20ghz,2755
intel xeon x5492 @ 3.40ghz,2912
intel xeon x5550 @ 2.67ghz,3036
intel xeon x5560 @ 2.80ghz,3221
intel xeon x5570 @ 2.93ghz,3317
intel xeon x5647 @ 2.93ghz,4441
intel xeon x5650 @ 2.67ghz,5742
intel xeon x5660 @ 2.80ghz,5979
intel xeon x5667 @ 3.07ghz,4697
intel xeon x5670 @ 2.93ghz,6145
intel xeon x5672 @ 3.20ghz,5036
intel xeon x5675 @ 3.07ghz,6405
intel xeon x5677 @ 3.47ghz,5054
intel xeon x5679 @ 3.20ghz,7095
intel xeon x5680 @ 3.33ghz,6905
intel xeon x5687 @ 3.60ghz,5367
intel xeon x5690 @ 3.47ghz,7024
intel xeon x5698 @ 4.40ghz,3447
intel xeon x6550 @ 2.00ghz,1936
jlq jr510,1047
"lisa based qualcomm technologies, inc. sm7325",5456
m7221,760
manta,356
"mars based on qualcomm technologies, inc sm8350",5230
mediatek dimensity 1000+ (mt6889),4892
mediatek dimensity 7025 (mt6855),4576
mediatek dimensity 7200-pro (mt6886),4752
mediatek dimensity 7300-ultra (mt6878),6167
mediatek dimensity 8200-ultimate (mt6896),7398
mediatek dimensity 8350 (mt6897),7359
mediatek dimensity 8400-turbo (mt6899),8782
mediatek dimensity 900 (mt6877),4863
mediatek dimensity 9200 (mt6985),8018
mediatek dimensity 9400 (mt6991),12506
mediatek dm700,4471
mediatek g70 (mt6769v/cb),2441
mediatek g70 (mt6769v/wb),2192
mediatek g80 (mt6769t),2592
mediatek g80 (mt6769v/ct),2498
mediatek g80 (mt6769v/cu),2717
mediatek g85 (mt6769z),2760
mediatek g88 (mt6769h),2736
mediatek g99 ultimate (mt6789),4212
mediatek kompanio 520/528 (mt8186/mt8186t),3706
mediatek mt6735,581
mediatek mt6737,471
mediatek mt6737m,427
mediatek mt6737t,697
mediatek mt6739,621
mediatek mt6739w,251
mediatek mt6739wa,408
mediatek mt6739ww,460
mediatek mt6750,1052
mediatek mt6750t,1187
mediatek mt6750v/wt,1153
mediatek mt6753,954
mediatek mt6753t,1149
mediatek mt6757cd,1782
mediatek mt6757v,1804
mediatek mt6761,1062
mediatek mt6761v/cab,1074
mediatek mt6761v/wbb,798
mediatek mt6761v/wd,762
mediatek mt6761v/we,757
mediatek mt6762,1782
mediatek mt6762g,1243
mediatek mt6762v/ca,1308
mediatek mt6762v/cb,1644
mediatek mt6762v/cn,637
mediatek mt6762v/wa,1476
mediatek mt6762v/wb,1480
mediatek mt6762v/wd,1593
mediatek mt6762v/wr,1546
mediatek mt6763v/ce,2130
mediatek mt6763v/v,1578
mediatek mt6765,1704
mediatek mt6765g,1675
mediatek mt6765h,2052
mediatek mt6765v/ca,1847
mediatek mt6765v/cb,1906
mediatek mt6765v/wa,2186
mediatek mt6765v/wb,1801
mediatek mt6765v/xba,1738
mediatek mt6768,2709
mediatek mt6768g,3232
mediatek mt6768v/ca,2346
mediatek mt6769,2821
mediatek mt6769v/cb,2838
mediatek mt6771v/c,2673
mediatek mt6771v/ct,2673
mediatek mt6771v/w,2452
mediatek mt6771v/wm,2267
mediatek mt6771v/wt,2387
mediatek mt6779,3423
mediatek mt6779v/ce,3112
mediatek mt6779v/cu,2683
mediatek mt6779v/cv,2712
mediatek mt6781,3852
mediatek mt6781v/cd,4040
mediatek mt6781v/cdzamb-h,4160
mediatek mt6785,3704
mediatek mt6785v/cc,3417
mediatek mt6785v/cd,3652
mediatek mt6789v/cd,4267
mediatek mt6797,1903
mediatek mt6797t,1605
mediatek mt6797x,2212
mediatek mt6833,4111
mediatek mt6833g,4532
mediatek mt6833gp,4433
mediatek mt6833p,3745
mediatek mt6833v/nza,3611
mediatek mt6833v/pnza,4085
mediatek mt6833v/za,4223
mediatek mt6853t,3508
mediatek mt6853v/nza,3936
mediatek mt6853v/tnza,4171
mediatek mt6873,4074
mediatek mt6875,5258
mediatek mt6877v/ttza,4946
mediatek mt6877v/tza,4660
mediatek mt6879v/za,4662
mediatek mt6879v_t/za,5184
mediatek mt6883z/cza,5914
mediatek mt6891,5435
mediatek mt6891z/cza,6644
mediatek mt6891z_t/cza,7171
mediatek mt6891z_z/cza,6525
mediatek mt6893,6374
mediatek mt6893z_t/cza,6319
mediatek mt6895,7615
mediatek mt6895z/tcza,6732
mediatek mt6895z_a/tcza,7554
mediatek mt6895z_b/tcza,7044
mediatek mt6983,6761
mediatek mt6983w/cza,9136
mediatek mt6983z/cza,7726
mediatek mt6989,10893
mediatek mt8163,630
mediatek mt8166b,971
mediatek mt8167b,403
mediatek mt8168,1029
mediatek mt8168a,712
mediatek mt8168b,795
mediatek mt8173,1366
mediatek mt8175b,592
mediatek mt8183,2580
mediatek mt8188,3144
mediatek mt8192,5172
mediatek mt8195,8419
mediatek mt8195av,6251
mediatek mt8365,1156
mediatek mt8370av/a,4107
mediatek mt8390av/a,4884
mediatek mt8696,740
mediatek mt8735b,418
mediatek mt8755,4859
mediatek mt8765wa,569
mediatek mt8766a,979
mediatek mt8766b,1124
mediatek mt8768,1957
mediatek mt8768a,1524
mediatek mt8768ca,1978
mediatek mt8768ct,2042
mediatek mt8768cx,2274
mediatek mt8768n,2382
mediatek mt8768wa,1711
mediatek mt8768we,1667
mediatek mt8768wt,1999
mediatek mt8771v/pza,4414
mediatek mt8781v/ca,4107
mediatek mt8781v/na,4283
mediatek mt8786,2560
mediatek mt8786v/ct,3100
mediatek mt8786v/n,3180
mediatek mt8788,3329
mediatek mt8789,6640
mediatek mt8789v/ct,3946
mediatek mt8789v/t,4199
mediatek mt8791,5521
mediatek mt8791v/hza,4882
mediatek mt8791v/tn,4809
mediatek mt8791v/tza,2284
mediatek mt8792,8032
mediatek mt8797z/cnza,7264
mediatek mt8798z/cnza,9110
mediatek t50,948
microsoft sq1 @ 3.0 ghz,5998
microsoft sq2 @ 3.15 ghz,6560
microsoft sq3 @ 3.0 ghz,11828
mobile amd athlon 2500+,241
mobile amd athlon 4 2400+,233
mobile amd athlon 64 3200+,326
mobile amd athlon 64 3400+,333
mobile amd athlon 64 3700+,356
mobile amd athlon 64 4000+,313
mobile amd athlon mp-m 1800+,173
mobile amd athlon mp-m 2400+,192
mobile amd athlon xp-m 1600+,169
mobile amd athlon xp-m 1800+,193
mobile amd athlon xp-m 2000+,196
mobile amd athlon xp-m 2200+,237
mobile amd athlon xp-m 2400+,225
mobile amd athlon xp-m 2500+,226
mobile amd athlon xp-m 2600+,241
mobile amd athlon xp-m 2800+,238
mobile amd athlon xp-m 3000+,238
mobile amd sempron 2100+,164
mobile amd sempron 2600+,256
mobile amd sempron 2800+,237
mobile amd sempron 3000+,269
mobile amd sempron 3100+,277
mobile amd sempron 3200+,245
mobile amd sempron 3300+,294
mobile amd sempron 3400+,269
mobile amd sempron 3500+,269
mobile amd sempron 3600+,284
mobile amd sempron 3800+,335
mobile intel celeron 1.70ghz,118
mobile intel celeron 1.80ghz,121
mobile intel celeron 1333mhz,183
mobile intel celeron 2.00ghz,133
mobile intel celeron 2.20ghz,147
mobile intel celeron 2.40ghz,154
mobile intel pentium 4 - m 1.70ghz,121
mobile intel pentium 4 - m 1.80ghz,119
mobile intel pentium 4 - m 2.00ghz,138
mobile intel pentium 4 - m 2.20ghz,143
mobile intel pentium 4 - m 2.40ghz,139
mobile intel pentium 4 2.66ghz,182
mobile intel pentium 4 2.80ghz,205
mobile intel pentium 4 3.06ghz,220
mobile intel pentium 4 3.20ghz,232
mobile intel pentium 4 3.33ghz,344
mobile intel pentium iii - m 1200mhz,146
mobile intel pentium iii - m 933mhz,130
mocha,1125
montage jintide c4215r,14672
montage jintide c5418y,49045
msm8960dt,306
mt3561s,723
mt5893,702
mt6580,394
mt6592,521
mt6592t,1056
mt6735m,308
mt6735p,384
mt6737h,528
mt6738,692
mt6739ch,533
mt6739cw,545
mt6739wm,338
mt6750v/c,1386
mt6750v/cs,955
mt6750v/ct,1544
mt6750v/dn,1271
mt6750v/w,845
mt6750v/ws,934
mt6752,1728
mt6752m,1735
mt6755,1278
mt6755bm,1070
mt6755m,1229
mt6755v/b,1530
mt6755v/bm,1336
mt6755v/c,1554
mt6755v/cm,1368
mt6755v/w,1608
mt6755v/wm,1090
mt6755v/ws,1389
mt6757w,1941
mt6757wd,1771
mt6757wh,1161
mt6761v/cab,818
mt6761v/cbb,910
mt6761v/cd,784
mt6761v/wab,816
mt6761v/wd,580
mt6762,1735
mt6762m,538
mt6762v/cr,1022
mt6763v/b,1633
mt6763v/ct,1817
mt6763v/wt,1375
mt6765,1845
mt6765h,2132
mt6765v/wa,1808
mt6765v/wb,1918
mt6768g,2838
mt6769v,2229
mt6771v/cl,3079
mt6771v/wl,2299
mt6779,2251
mt6781,3878
mt6781v/cd,3969
mt6785,3558
mt6795,1197
mt6795m,968
mt6795mm,618
mt6795t,1007
mt6797d,758
mt6797m,2162
mt6833,3784
mt6833gp,3238
mt6833p,4158
mt6833v/nza,3644
mt6833v/pnza,4178
mt6833v/za,4091
mt6853v/nza,3330
mt6853v/tnza,3616
mt6853v/za,3505
mt6875,4393
mt6877t,4548
mt6877v/ttza,5253
mt6877v/tza,4824
mt6883z/cza,5665
mt6891,5817
mt6891z/cza,6025
mt6893,5102
mt6893z/cza,6467
mt6893z_a/cza,6050
mt6893z_b/cza,6371
mt6893z_c/cza,6139
mt6893z_d/cza,5701
mt6893z_z/cza,6485
mt6969t,2228
mt8127,429
mt8161a,818
mt8161aa,857
mt8161ab,700
mt8161p,542
mt8165,962
mt8167a,478
mt8167d,532
mt8168b,1056
mt8168m,879
mt8169a,2019
mt8173,804
mt8175b,1199
mt8176,1406
mt8188jv/a,5130
mt8195av/za,5735
mt8365,889
mt8395av/za,2410
mt8667,3235
mt8696,738
mt8732t,1081
mt8735,662
mt8735a,655
mt8735m,388
mt8735p,572
mt8735t,704
mt8765wa,567
mt8765wb,454
mt8766a,956
mt8766b,832
mt8768ca,1912
mt8768wb,1074
mt8768wd,1122
mt8768we,1350
mt8771v/pza,4723
mt8783,1039
mt8786v/ca,3128
mt8786v/n,2992
mt8788,2756
mt8789v/ct,4119
mt8789v/t,4104
mt8797z/cnza,6550
mt9950,845
mtk6757,1158
mtk8257,842
nakamichi,353
neoverse-n1,117
nvidia tegra t132,1242
nvidia tegra t210,1746
nxp imx8mp,918
nxp imx8mq,831
"odin based on qualcomm technologies, inc sm8350",6455
omap4 espresso board,98
p22,1908
pentium dual-core e6000 @ 3.46ghz,1472
pentium dual-core t4200 @ 2.00ghz,775
pentium dual-core t4300 @ 2.10ghz,903
pentium dual-core t4500 @ 2.30ghz,955
pxa1908,486
qct apq8064 awifi,382
qct apq8064 deb,453
qct apq8064 flo,553
qct apq8064 mako,399
qct apq8064 mtp,389
qti msm8937,2142
qti msm8953,2065
qti qcm2290,1078
qti qcm4290,2512
qti qcm4325,2526
qti qcm4490,5132
qti qcm5430,4006
qti qcs4490,5179
qti qcs5430,3760
qti qcs8550,10487
qti qm215,563
qti sdm439,1560
qti sdm450,1655
qti sdm660,2610
qti sdm845,3713
qti sg4250p,5191
qti sg8175p,6713
qti sg8275,10036
qti sm4250,2631
qti sm4350,3710
qti sm4375,3875
qti sm4450,4195
qti sm4635,3618
qti sm611,3085
qti sm6115,2894
qti sm6125,2876
qti sm6150,3367
qti sm6225,3477
qti sm6350,4120
qti sm6375,4187
qti sm6450,5869
qti sm6450p,6321
qti sm6475,5998
qti sm6650,6180
qti sm7125,3892
qti sm7150,3730
qti sm7225,4296
qti sm7250,4216
qti sm7325,5923
qti sm7350,5634
qti sm7435,5684
qti sm7450,5532
qti sm7475,7247
qti sm7550,6761
qti sm7635,6106
qti sm7675,8714
qti sm8150,5353
qti sm8250,6590
qti sm8350,6491
qti sm8450,6411
qti sm8475,7325
qti sm8550,9067
qti sm8635,8245
qti sm8650,11414
qti sm8735,10467
qti sm8750,12192
qualcomm,1354
qualcomm apq 8084 (flattened device tree),741
qualcomm apq8026,330
qualcomm apq8084,605
qualcomm msm 8939 huawei kiw-l21,1088
qualcomm msm 8939 huawei kiw-l24,1065
qualcomm msm 8939 huawei texas-a1,1085
qualcomm msm 8974 hammerhead (flattened device tre,566
qualcomm msm8212,378
qualcomm msm8226,344
qualcomm msm8228,332
qualcomm msm8626,294
qualcomm msm8916,424
qualcomm msm8917,656
qualcomm msm8926,310
qualcomm msm8928,367
qualcomm msm8937,1047
qualcomm msm8939,1180
qualcomm msm8953,1589
qualcomm msm8956,2127
qualcomm msm8974,736
qualcomm msm8974pro-aa,721
qualcomm msm8974pro-ab,692
qualcomm msm8974pro-ac,661
qualcomm msm8976,1749
qualcomm msm8992,1268
qualcomm msm8994,785
qualcomm msm8996,1455
qualcomm msm8996pro-ab,1667
qualcomm msm8998,3541
qualcomm qcm6490,6068
qualcomm qcs5430,4219
qualcomm qcs6490,6200
qualcomm sa8155p,4257
qualcomm sa8195p,5348
qualcomm sa8255p,6425
qualcomm sc7180,3584
qualcomm sc7180p,4409
qualcomm sdm439,2195
qualcomm sdm450,2808
qualcomm sdm630,2429
qualcomm sdm660,2444
qualcomm sdm670,3254
qualcomm sdm845,4396
qualcomm sm4250,2550
qualcomm sm4350,3599
qualcomm sm6115,3107
qualcomm sm6125,2938
qualcomm sm6150,3509
qualcomm sm6225,3781
qualcomm sm6375,4713
qualcomm sm7125,3788
qualcomm sm7150,4093
qualcomm sm7250,3959
qualcomm sm7325,6068
qualcomm sm8150,5732
qualcomm sm8250,6700
qualcomm sm8350,6552
qualcomm snapdragon 808 (8992),720
qualcomm snapdragon 810,1316
qualcomm snapdragon x elite - x1e-78-100,22889
qualcomm snapdragon x elite - x1e-80-100,23004
qualcomm snapdragon x elite - x1e-84-100,25101
qualcomm snapdragon x elite - x1e001de,31863
qualcomm snapdragon x plus x1p-64-100,21529
"qualcomm technologies, inc",3865
"qualcomm technologies, inc 450",1978
"qualcomm technologies, inc apq8009",346
"qualcomm technologies, inc apq8016",406
"qualcomm technologies, inc apq8017",546
"qualcomm technologies, inc apq8053",2123
"qualcomm technologies, inc apq8076",1673
"qualcomm technologies, inc apq8094",1564
"qualcomm technologies, inc apq8096",1754
"qualcomm technologies, inc apq8096pro",730
"qualcomm technologies, inc atoll-ab",3479
"qualcomm technologies, inc bengal",2452
"qualcomm technologies, inc bengal-iot",2175
"qualcomm technologies, inc bengalp",2636
"qualcomm technologies, inc bengalp-iot",3127
"qualcomm technologies, inc khaje",3405
"qualcomm technologies, inc kona",5668
"qualcomm technologies, inc kona-iot",6752
"qualcomm technologies, inc lagoon",3444
"qualcomm technologies, inc lito",3359
"qualcomm technologies, inc msm8216",292
"qualcomm technologies, inc msm8909",293
"qualcomm technologies, inc msm8916",412
"qualcomm technologies, inc msm8917",537
"qualcomm technologies, inc msm8920",487
"qualcomm technologies, inc msm8929",560
"qualcomm technologies, inc msm8937",1103
"qualcomm technologies, inc msm8939",959
"qualcomm technologies, inc msm8952",912
"qualcomm technologies, inc msm8953",1833
"qualcomm technologies, inc msm8956",1536
"qualcomm technologies, inc msm8976",1818
"qualcomm technologies, inc msm8976sg",2139
"qualcomm technologies, inc msm8992",882
"qualcomm technologies, inc msm8994",1073
"qualcomm technologies, inc msm8996",1427
"qualcomm technologies, inc msm8996pro",1584
"qualcomm technologies, inc msm8998",2851
"qualcomm technologies, inc qcm2150",409
"qualcomm technologies, inc qcm6125",2775
"qualcomm technologies, inc qcs610",1949
"qualcomm technologies, inc qm215",461
"qualcomm technologies, inc sa8195p",6554
"qualcomm technologies, inc scubaiiot",926
"qualcomm technologies, inc scubapiiot",1123
"qualcomm technologies, inc sda429w",715
"qualcomm technologies, inc sda450",1507
"qualcomm technologies, inc sda660",2853
"qualcomm technologies, inc sdm429",1027
"qualcomm technologies, inc sdm439",1498
"qualcomm technologies, inc sdm450",1350
"qualcomm technologies, inc sdm460",2106
"qualcomm technologies, inc sdm630",1938
"qualcomm technologies, inc sdm632",2100
"qualcomm technologies, inc sdm636",2197
"qualcomm technologies, inc sdm660",2441
"qualcomm technologies, inc sdm662",2237
"qualcomm technologies, inc sdm665",2378
"qualcomm technologies, inc sdm670",2575
"qualcomm technologies, inc sdm710",2712
"qualcomm technologies, inc sdm712",2615
"qualcomm technologies, inc sdm720g",3289
"qualcomm technologies, inc sdm730g aie",3421
"qualcomm technologies, inc sdm750g",4350
"qualcomm technologies, inc sdm765g 5g",3425
"qualcomm technologies, inc sdm778g",5553
"qualcomm technologies, inc sdm845",3397
"qualcomm technologies, inc sdmmagpie",3161
"qualcomm technologies, inc sdmmagpiep",3523
"qualcomm technologies, inc sm4250",2139
"qualcomm technologies, inc sm4350",3087
"qualcomm technologies, inc sm6125",2277
"qualcomm technologies, inc sm6150",2941
"qualcomm technologies, inc sm6225",2692
"qualcomm technologies, inc sm6375",4266
"qualcomm technologies, inc sm7125",3381
"qualcomm technologies, inc sm7150",3271
"qualcomm technologies, inc sm7225",3390
"qualcomm technologies, inc sm7250",3459
"qualcomm technologies, inc sm7325",6431
"qualcomm technologies, inc sm8150",4603
"qualcomm technologies, inc sm8150_plus",4228
"qualcomm technologies, inc sm8150p",4495
"qualcomm technologies, inc sm8250",5861
"qualcomm technologies, inc sm8250_ac",6416
"qualcomm technologies, inc sm8350",6117
"qualcomm technologies, inc sm8350ac",6588
"qualcomm technologies, inc trinket",2466
"qualcomm technologies, inc trinket-iot",2559
"qualcomm technologies, inc. msm8940-pmi8940 mtp",1426
"redwood based qualcomm technologies, inc. sm7325",6448
"renoir based on qualcomm technologies, inc sm7350",4886
rk30board,198
rk3399,2046
rk3566,595
"rk3568 aiot3568 board v2.1-ad52068, lvds(8775), hd",1178
roc-rk3568-pc hdmi (android),1197
rockchip (device tree),666
rockchip rk,1246
rockchip rk3228a,314
rockchip rk3229,285
rockchip rk3288,708
rockchip rk3288 (flattened device tree),515
rockchip rk3326,440
rockchip rk3326 863 rkisp1 board,365
rockchip rk3326 evb board,463
rockchip rk3328,319
rockchip rk3328 box liantong avb,491
rockchip rk3368,827
rockchip rk3399,2925
rockchip rk3399 board (android),1456
rockchip rk3399 evb ind lpddr4 board lvds (android,1862
rockchip rk3399 excavator board edp avb (android),1533
rockchip rk3399 generic board edp (android),391
rockchip rk3528 demo4 ddr4 v10 board,888
rockchip rk3562,1056
rockchip rk3566,922
rockchip rk3566 box demo v10 android board,1093
rockchip rk3566 evb1 ddr4 v10 board,751
rockchip rk3566 evb2 lp4x v10 board,933
rockchip rk3566 evb2 lp4x v10 board pdm mic array,337
rockchip rk3566 evb3 ddr3 v10 board,994
rockchip rk3566 hd15 board,1160
rockchip rk3566 rk817 eink lp4x board,667
rockchip rk3566 rk817 tablet lp4x board,1021
rockchip rk3566 rk817 tablet rkg11 lp4 board,686
rockchip rk3566 rk817 zidoo tablet lp4x board,795
rockchip rk3568,1193
rockchip rk3568 evb1 ddr4 v10 board,1082
rockchip rk3568 evb2 lp4x v10 board,883
rockchip rk3568 evb7 ddr4 v10 board,1106
rockchip rk3576,3821
rockchip rk3588,4557
"rockchip,rk3328",453
"rockchip,rk3368",870
"samsung ""exynos 9610""",3168
samsung a04s eur open rev03c board based on exynos,2452
samsung a13 eur open rev02b board based on exynos8,1230
samsung a13 usa single rev02b board based on exyno,1528
samsung express2,233
samsung exynos,2423
samsung exynos 2100,5521
samsung exynos 7420,2164
samsung exynos 7570,479
samsung exynos 7580,964
samsung exynos 7870,1044
samsung exynos 7880,1818
samsung exynos 7884,1607
samsung exynos 7885,1845
samsung exynos 7904,1843
samsung exynos 850,2086
samsung exynos 8890,2596
samsung exynos 8895,3167
samsung exynos 9610,2272
samsung exynos 9611,2552
samsung exynos 980,4584
samsung exynos 9810,3775
samsung exynos 9820,3972
samsung exynos 9825,3799
samsung exynos 990,6083
samsung exynos5420,704
samsung exynos5430,1380
samsung exynos5433,1183
samsung exynos7420,2054
samsung exynos7580,910
samsung exynos7870,2093
samsung exynos7885,2496
samsung grandprimeplus lte cis rev04 board based o,312
samsung grandprimeplus lte ltn dtv rev04 board bas,599
samsung grandprimeplus lte ltn open rev04 board ba,415
samsung j7 max lte swa board based on mt6757v/wl,928
samsung jf,540
samsung m13 eur open rev02 board based on exynos85,1425
samsung m13 swa ins 00 board based on exynos850,1269
samsung s5e8535,4583
samsung s5e8825,4488
samsung s5e8835,5917
samsung s5e8845,7035
samsung s5e8855,7774
samsung s5e9925,6397
samsung s5e9945,10923
samsung s5e9955,9739
samsung serrano,266
"samsung technologies, inc exynos e1080",4846
sc8830,438
sm6375,4441
sm7325,6074
sm8325,5629
sm8350,6134
sm8450,4896
smdk4x12,3006
snapdragon 435,1069
snapdragon 662,2431
snapdragon 7325,5561
snapdragon 7c @ 1.96 ghz,3712
snapdragon 7c @ 2.40 ghz,3423
snapdragon 7c gen 2 @ 2.55 ghz,3844
snapdragon 7cplus gen 3 @ 2.40 ghz,6044
snapdragon 8 gen2 mobile platform for galaxy,9362
snapdragon 835,2536
snapdragon 835 @ 2.45 ghz,3524
snapdragon 8350,4618
snapdragon 845 @ 2.8 ghz,3446
snapdragon 850 @ 2.40 ghz,2946
snapdragon 850 @ 2.96 ghz,3395
snapdragon 855 @ 2.84 ghz,5070
snapdragon 860 @ 2.96 ghz,4804
snapdragon 8c @ 2.46 ghz,5230
snapdragon 8cx @ 2.84 ghz,5180
snapdragon 8cx gen 2 @ 3.0 ghz,6796
snapdragon 8cx gen 2 @ 3.15 ghz,6695
snapdragon 8cx gen 3 @ 2.69 ghz,10799
snapdragon 8cx gen 3 @ 3.0,1811
snapdragon 8cx gen 3 @ 3.0 ghz,11849
snapdragon x - x126100 - qualcomm oryon,16889
snapdragon x plus (8-core) @ 3.30 ghz,16497
snapdragon x plus - x1p42100 - qualcomm ory,18126
sony mobile fusion3,428
spreadtrum sc7731e,333
spreadtrum sc9832e,576
spreadtrum sc9853i-ia,748
spreadtrum sc9863a,1494
spreadtrum sc9863a board,1671
spreadtrum t310,1584
spreadtrum t603,1765
spreadtrum t606,2740
spreadtrum t610,2646
spreadtrum t612,2890
spreadtrum t615,2962
spreadtrum t616,2924
spreadtrum t618,2935
spreadtrum t620,2984
spreadtrum t760,5211
spreadtrum t765,3804
spreadtrum t820,5543
spreadtrum uis7885(prototype),5668
spreadtrum ums9230,2878
spreadtrum ums9230e,3066
spreadtrum ums9230h,1477
spreadtrum ums9230t,1759
spreadtrum ums9621s,4550
"star based on qualcomm technologies, inc sm8350",5241
stratovirt,11613
sun50iw1p1,559
sun50iw6,498
sun8iw11p1,335
sun8iw7,237
synaptics vs640,862
synaptics vs680,1728
t606,2824
t610-unisoc,2565
t610s-unisoc,2781
t618,2771
t700-unisoc,2421
"taoyao based qualcomm technologies, inc. yupik idp",6359
thor,839
tn8,1028
ugoos ut8 board,1152
uis7862a,2638
unisoc sc7731e,337
unisoc sc9832e,501
unisoc sc9863a,1435
unisoc sc9863a1,1399
unisoc t310,1421
unisoc t606,2645
unisoc t610,2812
unisoc t612,2632
unisoc t616,3152
unisoc t618,2586
unisoc t700,2644
unisoc uis7862s,2739
unisoc uis8581a,1704
unisoc uis8581e,1279
unisoc ums312,972
unisoc ums512,2600
unisoc ums9230,2285
unisoc ums9230h,2924
unisoc ums9230t,2914
universal3470,391
universal3475,310
vendor kirin710,2828
vendor kirin810,4237
vendor kirin820,4947
vendor kirin9000,6914
vendor kirin9000e,7141
vendor kirin970,3045
vendor kirin980,5186
vendor kirin985,5481
vendor kirin990,6123
"venus based on qualcomm technologies, inc sm8350",5398
via c7-d 1800mhz,150
via c7-m 1200mhz,112
via c7-m 1600mhz,116
via c7-m 6300mhz,145
via eden 1000mhz,80
via eden 1200mhz,93
via eden c1050@1.06ghz,263
via eden x2 u4200 @ 1.0+ ghz,326
via eden x4 c4250 @ 1.2+ghz,904
via esther 1000mhz,95
via esther 1500mhz,135
via nano l2007@1600mhz,238
via nano l2100@1800mhz,279
via nano l2207@1600mhz,165
via nano u2250 (1.6ghz capable),187
via nano u2250@1300+mhz,179
via nano u2500@1200mhz,199
via nano u3500@1000mhz,184
via nano x2 u4025 @ 1.2 ghz,400
via nehemiah,101
via quadcore c4650@2.0ghz,1352
via quadcore l4700 @ 1.2+ ghz,773
via quadcore u4650 @ 1.0+ ghz,666
"vili based on qualcomm technologies, inc sm8350",5296
virt-10.0,3127
virt-8.2,6547
virt-9.1,9461
virt-9.2,2967
virtual @ 2.32ghz,1826
virtual @ 2.56ghz,3778
virtual @ 2.70ghz,3688
virtual @ 2.89ghz,4134
virtual @ 2.95ghz,11206
